path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001857971/0001193125-21-207696_d149744dex102.htm,166997,"TAX RECEIVABLE AGREEMENT | CLARIOS INTERNATIONAL, INC. | THE PERSONS NAMED HEREIN | Dated as of [ ● ], 2021 | [●]",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001857971/0001193125-22-185271_d363703dex102.htm,140591,"AMENDED AND RESTATED TAX RECEIVABLE AGREEMENT | CLARIOS INTERNATIONAL, INC. | THE PERSONS NAMED HEREIN | Dated as of June 21, 2022",true,false,true,false,5,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001857971/0001193125-23-180567_d501461dex103.htm,146375,"THIRD AMENDED AND RESTATED TAX RECEIVABLE AGREEMENT | CLARIOS INTERNATIONAL, INC. | THE PERSONS NAMED HEREIN | Dated as of June 29, 2023",true,false,true,false,5,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001858681/0001193125-21-315830_d168064dex1097.htm,270921,"STOCKHOLDERS AGREEMENT | dated as of [•] [•], 20[•] | APOLLO GLOBAL MANAGEMENT, INC., | LEON D. BLACK, | MARC J. ROWAN | JOSHUA J. HARRIS | THE OTHER PERSONS PARTY HERETO",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001858681/0001858681-22-000029_exhibit1027q12022agm.htm,462652,"STOCKHOLDERS AGREEMENT | dated as of January 1, 2022 | APOLLO GLOBAL MANAGEMENT, INC., | LEON D. BLACK, | MARC J. ROWAN | JOSHUA J. HARRIS | THE OTHER PERSONS PARTY HERETO",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001858681/0001858681-22-000029_exhibit1032q12022agm.htm,9485,"WAIVER TO AMENDED AND RESTATED TAX RECEIVABLE AGREEMENT | May 2, 2022",true,false,true,false,1,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001859254/0001193125-21-265465_d141813dex101.htm,161497,"TAX RECEIVABLE AGREEMENT | ALLVUE SYSTEMS HOLDINGS, INC., | CERTAIN OTHER PERSONS NAMED HEREIN, | THE AGENT | DATED AS OF [●], 2021",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001859254/0001193125-21-265465_d141813dex102.htm,107342,EXCHANGE AGREEMENT,false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859254/0001193125-21-265465_d141813dex103.htm,313935,"BLUEFIN TOPCO, LLC | THIRD AMENDED AND RESTATED | LIMITED LIABILITY COMPANY AGREEMENT | Dated as of [•], 2021",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859285/0000950103-24-002368_dp206920_ex1001.htm,135216,SUPPORT AGREEMENT,false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859285/0000950103-24-002371_dp206944_ex1001.htm,135216,SUPPORT AGREEMENT,false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
