path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001665988/0001193125-21-313521_d248592dex101.htm,1661367,AMENDMENT NO. 2 TO CREDIT AND GUARANTY AGREEMENT,false,false,false,false,0,drop,large filing (1661367 B) with no TRA phrase or terms
data/edgar-query/exhibits/0001665988/0001193125-24-010779_d709819dex101.htm,1387378,AMENDMENT NO. 5 TO CREDIT AND GUARANTY AGREEMENT,false,false,false,false,0,drop,large filing (1387378 B) with no TRA phrase or terms
data/edgar-query/exhibits/0001665988/0001193125-25-172192_d865758dex101.htm,1075791,"$400,000,000 | CREDIT AGREEMENT | dated as of July 31, 2025, | BIOVENTUS LLC, | as Borrower, | the Lenders referred to herein, | as Lenders, | WELLS FARGO BANK, NATIONAL ASSOCIATION, | as Administrative Agent, | Swingline Lender and Issuing Lender | WELLS FARGO SECURITIES, LLC , DNB MARKETS, INC. , ",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001665988/0001628280-22-018848_exhibit101july2022amendmen.htm,2660350,AMENDMENT NO. 3 TO CREDIT AND GUARANTY AGREEMENT,false,false,false,false,0,drop,large filing (2660350 B) with no TRA phrase or terms
data/edgar-query/exhibits/0001665988/0001628280-23-010151_a108damendmentno4tocredita.htm,2201474,AMENDMENT NO. 4 TO CREDIT AND GUARANTY AGREEMENT,false,false,false,false,0,drop,large filing (2201474 B) with no TRA phrase or terms
data/edgar-query/exhibits/0001669792/0001047469-16-013816_a2228918zex-10_5.htm,1148754,"$1,300,000,000 | TERM LOAN CREDIT AGREEMENT | ADVANCEPIERRE FOODS HOLDINGS, INC., | PIERRE HOLDCO, INC., | ADVANCEPIERRE FOODS, INC., | VARIOUS LENDERS | MORGAN STANLEY SENIOR FUNDING, INC., | as ADMINISTRATIVE AGENT and SECURITY AGENT | Dated as of June 2, 2016 | MORGAN STANLEY SENIOR FUNDING, INC.",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001669792/0001047469-16-013816_a2228918zex-10_6.htm,1502835,AMENDMENT NUMBER THREE TO SECOND AMENDED AND RESTATED CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001669792/0001047469-16-014002_a2228971zex-10_5.htm,4019217,"$1,300,000,000 | TERM LOAN CREDIT AGREEMENT | ADVANCEPIERRE FOODS HOLDINGS, INC., | PIERRE HOLDCO, INC., | ADVANCEPIERRE FOODS, INC., | VARIOUS LENDERS | MORGAN STANLEY SENIOR FUNDING, INC., | as ADMINISTRATIVE AGENT and SECURITY AGENT | Dated as of June 2, 2016 | MORGAN STANLEY SENIOR FUNDING, INC.",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001669792/0001047469-16-014002_a2228971zex-10_6.htm,2261161,AMENDMENT NUMBER THREE TO SECOND AMENDED AND RESTATED CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001670349/0001193125-22-206709_d387852dex101.htm,1261171,FIRST AMENDMENT | TO TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001670349/0001193125-22-206709_d387852dex102.htm,1342912,FIRST AMENDMENT TO CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001670349/0001564590-19-017796_usws-ex102_302.htm,1279114,"__________________________________________________________________________ | ABL CREDIT AGREEMENT | Dated as of May 7, 2019 | __________________________________________________________________________ | U.S. WELL SERVICES, LLC, | as the Borrower, | the GUARANTORS party hereto from time to time, | U.",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-21-076423_d105467dex101.htm,1175937,AMENDMENT NO. 1 | TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
